year,country,cons_btu,coal_cons_btu,gas_cons_btu,oil_cons_btu,nuclear_cons_btu,renewables_cons_btu,prod_btu,coal_prod_btu,gas_prod_btu,oil_prod_btu,nuclear_prod_btu,renewables_prod_btu,co2,co2_growth_prct,co2_growth_abs,consumption_co2,co2_per_capita,consumption_co2_per_capita,share_global_co2,cumulative_co2,share_global_cumulative_co2,co2_per_gdp,consumption_co2_per_gdp,co2_per_unit_energy,population,GDP,GDP growth,GDP per capita,GDP per capita growth,income per capita,income per capita growth,built_reactors,shutdown_reactors,operating_reactors,nuclear_warheads,accident_cost_MioUSD2013,accident_deaths,research_%GDP,representative_government,fundamental_rights,checks_on_gouvernment,impartial_administration,civil_society_participation
2007,MWI,0.025247593540766087,0.0014034414714300856,0.0,0.009887944069336001,0.0,0.013956208,0.015677646704214215,0.0014613397042142142,0.0,0.0,0.0,0.014216307,0.9690000000000001,5.557,0.051,2.02,0.073,0.151,0.003,31.511,0.003,0.06,0.124,,13342000.0,4432937045.79897,9.60000000260818,332.259144361638,6.5760820112238205,262.79504956573396,8.358688871515941,0.0,0.0,0.0,0.0,0.0,0.0,,0.5507244223675475,0.5884169880708257,0.672601851594241,0.4088306820866152,0.633560320142949
2008,MWI,0.02888119913124997,0.0013998589135799605,0.0,0.012010560217670012,0.0,0.01547078,0.01724280637944337,0.001511214779443368,0.0,0.0,0.0,0.0157315916,1.087,12.197000000000001,0.11800000000000001,2.432,0.079,0.177,0.003,32.598,0.003,0.06,0.133,,13728000.0,5321012192.33619,7.639736774103921,387.605975305468,4.6124703746286,305.607313892029,2.6149837430875804,0.0,0.0,0.0,0.0,0.0,0.0,,0.549673986203819,0.5873949658851736,0.6719633300969602,0.4102545653720191,0.633560320142949
2009,MWI,0.026884185864897832,0.0013668070343848366,0.0,0.010545538830512992,0.0,0.01497184,0.016846512346975043,0.0014713147192600448,0.0,0.0,0.0,0.015375197627715,1.094,0.684,0.006999999999999999,2.806,0.077,0.19899999999999998,0.003,33.692,0.003,0.073,0.188,,14128000.0,6191127665.1963,8.32811027624575,438.212042916878,5.2590647384723,332.696195208799,4.4380077335855095,0.0,0.0,0.0,0.0,0.0,0.0,,0.6128840784611469,0.5935098628206236,0.6638542401037972,0.4078130862896687,0.6225464919384426
2010,MWI,0.03223872521232713,0.0015705855376931216,0.0,0.013292703674634006,0.0,0.017375436,0.019771027635606585,0.0019700654715515856,0.0,0.0,0.0,0.017800962164055,1.026,-6.222,-0.068,2.799,0.071,0.192,0.003,34.719,0.003,0.067,0.182,,14540000.0,6959655570.89098,6.87406563500952,478.668589704525,3.84963262923304,367.333624982319,6.79032318021081,0.0,0.0,0.0,0.0,0.0,0.0,,0.6154866518398683,0.5851398004991205,0.6679651702776419,0.3959348850178804,0.6167546773735887
2011,MWI,0.031875441775825325,0.001483074695188325,0.0,0.012524643080636999,0.0,0.017867723999999998,0.02023571102552243,0.0019201903963224321,0.0,0.0,0.0,0.018315520629200003,1.14,11.067,0.114,2.615,0.076,0.175,0.003,35.858000000000004,0.003,0.065,0.14800000000000002,,14962000.0,8004000737.30717,4.85405510898322,534.9512647216629,1.8931871323536298,424.54070899539704,5.789777026584869,0.0,0.0,0.0,0.0,0.0,0.0,,0.6145548241065094,0.5868677605652135,0.671113877768232,0.3949683058476036,0.6065874006769032
2012,MWI,0.03204865970408766,0.001495315915156655,0.0,0.012320687788931013,0.0,0.018232656,0.02045224463991497,0.0017705651706349692,0.0,0.0,0.0,0.01868167946928,1.133,-0.586,-0.006999999999999999,2.249,0.07400000000000001,0.146,0.003,36.992,0.003,0.068,0.135,,15396000.0,6028487928.83351,1.88579950731867,391.561832360636,-0.9855645384600541,296.723840954499,-3.2259460645437903,0.0,0.0,0.0,0.0,0.0,0.0,,0.6182755542071625,0.5876317034057537,0.6652282590921984,0.3941912931800537,0.6142702599763231
2013,MWI,0.03264675027119266,0.0015552829183876444,0.0,0.012732112233805016,0.0,0.018359355119,0.02047784098280666,0.0016708150201766607,0.0,0.0,0.0,0.01880702596263,1.162,2.56,0.028999999999999998,3.1839999999999997,0.073,0.201,0.003,38.154,0.003,0.066,0.18,,15839000.0,5518880768.57955,5.19999999835549,348.43026964057196,2.2559643361497,261.572524250889,0.41809379357921705,0.0,0.0,0.0,0.0,0.0,0.0,,0.6155767562128506,0.6090052465114131,0.6832391627760532,0.3744500085656437,0.6189241708938686
2014,MWI,0.033824304965488335,0.0015860010847833393,0.0,0.012897816880704998,0.0,0.019340487,0.02137655320410856,0.0015885211460485568,0.0,0.0,0.0,0.01978803205806,1.021,-12.119000000000002,-0.141,3.177,0.063,0.195,0.003,39.175,0.003,0.06,0.18600000000000003,,16290000.0,6047813437.31804,5.7000000037720895,371.26974962571296,2.77826957420204,278.808013410397,3.4094692012242698,0.0,0.0,0.0,0.0,0.0,0.0,,0.6053347371757459,0.6044257260660525,0.6999858244077583,0.3904427195342294,0.6265840981889996
2015,MWI,0.032319334944455734,0.0015689638254557329,0.0,0.0118178814,0.0,0.018932489719,0.020958248902647133,0.0014663272117371293,0.0,0.0,0.0,0.01949192169091,1.12,9.606,0.098,3.159,0.067,0.18899999999999997,0.003,40.295,0.003,0.064,0.18,,16745000.0,6373212640.84604,2.79999999900333,380.59703314093804,0.0020550230572098397,287.22162775187303,2.7727100492810695,0.0,0.0,0.0,0.0,0.0,0.0,,0.6072259836925163,0.6114507802447102,0.6950426908150055,0.4096562215405873,0.6265840981889996
2016,MWI,0.0341901165891937,0.0015792677571937015,0.0,0.0139555064,0.0,0.018655342432,0.020408295926295183,0.0010797953787111854,0.0,0.0,0.0,0.019328500547584,1.263,12.809000000000001,0.14300000000000002,3.319,0.073,0.193,0.004,41.558,0.003,0.07,0.185,,17205000.0,5433040159.88747,2.4840406264186803,315.777326372575,-0.25588567831145803,239.42508906625,6.01941812766876,0.0,0.0,0.0,0.0,0.0,0.0,,0.6003600524414744,0.6050836462301823,0.695927643577748,0.3965694872926782,0.6163659748564798
2017,MWI,0.03451706188292854,0.001589571688931693,0.0,0.015284825518996847,0.0,0.017642664675,0.019138916931874615,0.0014962522568746214,0.0,0.0,0.0,0.017642664675,1.348,6.7589999999999995,0.085,3.415,0.076,0.193,0.004,42.906000000000006,0.003,,,,17670000.0,6303292264.18905,4.00003051653042,356.71757315336896,1.2633985603904598,267.637736924335,10.6279244998319,0.0,0.0,0.0,0.0,0.0,0.0,,0.5986185178980127,0.6246017350685359,0.7150734670190708,0.4287917277729029,0.6183151594878937
2018,MWI,0.02935530914617728,0.0014939163089958028,0.0,0.014593924245181475,0.0,0.013267468592,0.014509357965205938,0.001241889373205936,0.0,0.0,0.0,0.013267468592,1.381,2.421,0.033,,0.076,,0.004,44.287,0.003,,,,18143000.0,6917301908.62757,3.1700032224133396,381.25898760108396,0.48002700393404,296.722222950382,3.50777536451423,0.0,0.0,0.0,0.0,0.0,0.0,,0.5762174434151535,0.6243534814885023,0.7173017657794951,0.4310103485111392,0.6137248909240358
1980,MYS,0.4130697466354774,0.0018292414115758128,0.058408,0.3380337092239016,0.0,0.014798796,0.6609404240000011,0.0,0.058408,0.5880100000000011,0.0,0.014522424,28.031999999999996,2.661,0.727,,2.032,,0.145,380.606,0.066,0.29,,0.21899999999999997,13798000.0,24488033442.0506,7.4418267838181995,1774.74145448811,4.8094948832989,1381.74345632728,7.41123702705657,0.0,0.0,0.0,0.0,0.0,0.0,,0.4148304256005631,0.5075228835915696,0.3870124689403494,0.4969779566126145,0.38717435117170507
1981,MYS,0.4325009564044687,0.0034189393049690697,0.064666,0.3476448110994996,0.0,0.016771206,0.6301208340000003,0.0,0.064666,0.5489600000000003,0.0,0.016494834,30.877,10.149,2.845,,2.185,,0.16399999999999998,411.483,0.07,0.306,,0.235,14134000.0,25004557093.8761,6.9421041989622,1769.09965233453,4.400041645232889,1407.2838582224697,0.412185178650219,0.0,0.0,0.0,0.0,0.0,0.0,,0.4146005125037265,0.5066972173484582,0.3772580451771865,0.4703857865824841,0.3607657352837506
1982,MYS,0.4514582739896365,0.003222949153728929,0.055279,0.3792488848359075,0.0,0.01370744,0.708193660000003,0.0,0.058408,0.6363000000000029,0.0,0.01348566,30.642,-0.764,-0.23600000000000002,,2.117,,0.165,442.125,0.07200000000000001,0.289,,0.217,14471000.0,26804401815.5348,5.94315245478035,1852.2569960133103,3.47486893105958,1468.0059085482999,2.05259872172132,0.0,0.0,0.0,0.0,0.0,0.0,,0.4122561530225896,0.5119279747536977,0.358348645874181,0.4335765465348151,0.3607657352837506
1983,MYS,0.5107729400058177,0.008067400182658556,0.08031100000000001,0.4045321438231592,0.0,0.017862396000000003,0.9310596800000056,0.0,0.154364,0.7589800000000057,0.0,0.01771568,38.048,24.171,7.406000000000001,,2.568,,0.205,480.173,0.076,0.34299999999999997,,0.23399999999999999,14819000.0,30346788437.5135,6.25223081499129,2047.77111698224,3.7556150188051003,1543.7216171913099,0.8016136846804759,0.0,0.0,0.0,0.0,0.0,0.0,,0.4098520669300061,0.514284066236734,0.3555370318763157,0.4286288403451872,0.3607657352837506
1984,MYS,0.6130087815507282,0.008872681119077127,0.15853599999999998,0.4098658724316511,0.0,0.035734228,1.3080202800000005,0.0,0.338975,0.9335806000000004,0.0,0.03546468,34.794000000000004,-8.552,-3.2539999999999996,,2.29,,0.18100000000000002,514.967,0.079,0.29,,0.19899999999999998,15192000.0,33943505717.6993,7.76179012000054,2234.25749795714,5.11692561502539,1662.99081988677,7.481073576826379,0.0,0.0,0.0,0.0,0.0,0.0,,0.4119996304833906,0.5129118205526405,0.35225533462359004,0.4411387139391258,0.3607657352837506
1985,MYS,0.6921280361892477,0.009098779868065551,0.234675,0.4087460203211821,0.0,0.039608236,1.4262790219999981,0.0,0.455791,0.931040149999998,0.0,0.039447872,36.329,4.413,1.535,,2.329,,0.184,551.2959999999999,0.083,0.321,,0.21,15599000.0,31200161095.4491,-1.02525025111704,2000.1479009068398,-3.6052997324460296,1436.98839216229,-8.876696041290929,0.0,0.0,0.0,0.0,0.0,0.0,,0.4117441009039868,0.5162966366085227,0.35878344485952707,0.4271853290116771,0.3607657352837506
1986,MYS,0.7464348603067099,0.009254038306709926,0.290997,0.40432145,0.0,0.041862372,1.655802410511045,0.0004700035110411792,0.550704,1.062510135000004,0.0,0.042118272000000005,40.101,10.383,3.772,,2.499,,0.19699999999999998,591.398,0.086,0.389,,0.20600000000000002,16044000.0,27734562640.4277,1.240594925634,1728.6853438534802,-1.5662472973689898,1256.47824341415,-9.74926133574928,0.0,0.0,0.0,0.0,0.0,0.0,,0.4061613877258578,0.5147075678361045,0.3565833879909827,0.41644748512901897,0.3607657352837506
1987,MYS,0.7494559503088644,0.011298299308864359,0.276395,0.41121484,0.0,0.050547811,1.6784195261873098,0.001909602187304583,0.574693,1.0511701650000054,0.0,0.050646759000000006,40.876999999999995,1.935,0.7759999999999999,,2.474,,0.195,632.275,0.08900000000000001,0.37200000000000005,,0.204,16522000.0,32181695507.2234,5.19193211082151,1947.8087100365199,2.14689881105691,1417.48496484211,6.785205430193,0.0,0.0,0.0,0.0,0.0,0.0,,0.3999326105105315,0.4896536687853723,0.332278477186007,0.4104129888646659,0.3607657352837506
1988,MYS,0.7929878869024426,0.008991594902442565,0.301427,0.424798632,0.0,0.05777066,1.809537829033231,0.001953501033231938,0.6059829999999999,1.143714659999999,0.0,0.057886668,42.869,4.872,1.9909999999999999,,2.5180000000000002,,0.198,675.1439999999999,0.092,0.35700000000000004,,0.20199999999999999,17022000.0,35271880250.4964,9.93771967688228,2072.07829480022,6.70552146833312,1568.6731394441101,10.953917381315401,0.0,0.0,0.0,0.0,0.0,0.0,,0.4028911039403634,0.4880926439473632,0.3173969748710238,0.41347311216226296,0.3607657352837506
1989,MYS,0.8590365493502041,0.04134937435020405,0.309771,0.454369155,0.0,0.05354702,1.9226718300963093,0.002381383659152113,0.632058,1.2341633904371574,0.0,0.054069056,50.083,16.829,7.2139999999999995,,2.8569999999999998,,0.226,725.227,0.096,0.377,,0.21100000000000002,17529000.0,38848567631.4235,9.059600866023711,2216.25044584351,5.90834440534485,1649.7683227289199,4.43081015286597,0.0,0.0,0.0,0.0,0.0,0.0,,0.4019131752179052,0.49105458154375203,0.3227952842106183,0.4112980472029648,0.3607657352837506
1990,MYS,0.8435429212049068,0.0458151276549068,0.20589951655,0.550665645,0.0,0.041162632000000005,1.8730129433043468,0.0024363889357990032,0.523036339,1.3064731193685477,0.0,0.041067096,56.86,13.530999999999999,6.777,63.923,3.154,3.545,0.256,782.087,0.10099999999999999,0.384,0.43200000000000005,0.222,18030000.0,44024178343.0071,9.00852713975699,2441.74199054895,5.9803035736922405,1817.2939464962801,6.09550545179518,0.0,0.0,0.0,0.0,0.0,0.0,,0.4006580215861605,0.4894153266643252,0.3198111688570933,0.41299504998952397,0.3607657352837506
1991,MYS,0.9273954057686574,0.05395801176865747,0.243101397,0.584882205,0.0,0.045453792,2.0069594109457696,0.003948091499353206,0.59486175175,1.3626172996964163,0.0,0.045532268,68.207,19.956,11.347000000000001,72.99,3.6830000000000003,3.9410000000000003,0.304,850.294,0.107,0.42100000000000004,0.451,0.21899999999999997,18520000.0,49143148094.2683,9.5454674143614,2653.52674224908,6.6464479592274595,2062.51357142685,11.3756127643909,0.0,0.0,0.0,0.0,0.0,0.0,,0.40214973767977796,0.4899975675019922,0.3139503113216104,0.40290211605202897,0.3607657352837506
1992,MYS,0.9898644969024636,0.05665809435246363,0.26483318855,0.623791734,0.0,0.04458148,2.0959356482265217,0.0038937534209674616,0.66484548725,1.3825603355555542,0.0,0.044636072,74.343,8.996,6.136,76.012,3.912,4.0,0.335,924.6360000000001,0.113,0.42,0.429,0.221,19003000.0,59167550162.95599,8.885117978321551,3113.64633254193,6.1191406714978305,2411.5482268924698,6.39103391546652,0.0,0.0,0.0,0.0,0.0,0.0,,0.4031662725078936,0.4890692302295976,0.3225631244036148,0.4015463416722267,0.3607657352837506
1993,MYS,1.1397271782528755,0.0473590884028754,0.34323319485,0.6993326999999999,0.0,0.049802195,2.2006184363268204,0.004349740073633893,0.7883579340000001,1.3581904552531865,0.0,0.049720307000000005,90.69,21.99,16.348,87.47,4.654,4.489,0.409,1015.327,0.121,0.48,0.46299999999999997,0.259,19485000.0,66894837030.4184,9.894943333770641,3433.1633160419105,7.175095518136,2668.09614966635,8.35920347207546,0.0,0.0,0.0,0.0,0.0,0.0,,0.40048817157156696,0.485757491797645,0.3189864375929135,0.4030415590554758,0.3607657352837506
1994,MYS,1.3399471334560067,0.052604078656006636,0.4328531298,0.787695185,0.0,0.06679474,2.3372990555620308,0.004805726726300324,0.89731495035,1.3685576504857304,0.0,0.066620728,92.994,2.541,2.3040000000000003,89.521,4.655,4.481,0.413,1108.3210000000001,0.128,0.45399999999999996,0.43700000000000006,0.243,19978000.0,74478356957.7808,9.21204179334867,3728.1119738596294,6.519108733081519,2888.2074751723303,5.79652511387054,0.0,0.0,0.0,0.0,0.0,0.0,,0.4038112300731015,0.4998646256415304,0.3209026950467576,0.4033598351299572,0.3607657352837506
1995,MYS,1.458416498700484,0.0576332623504839,0.51057332235,0.82635051,0.0,0.06385940400000001,2.5940730082600827,0.005261713378966756,1.0739517516,1.451378871281116,0.0,0.063480672,119.979,29.017,26.985,104.501,5.856,5.101,0.521,1228.3,0.138,0.531,0.462,0.301,20488000.0,88705342902.7113,9.82908519730812,4329.70736419882,7.09452546259908,3335.1142312769202,10.4041788588623,0.0,0.0,0.0,0.0,0.0,0.0,,0.3992072808808356,0.5013513091961872,0.3219684702738511,0.397948579061397,0.3757101359591098
1996,MYS,1.5434254252704485,0.057915829870448486,0.5250761334,0.907409526,0.0,0.053023936,2.7681776414027914,0.005717700031633186,1.2279046689,1.4814903924711584,0.0,0.05306488,123.91,3.2760000000000002,3.931,108.89200000000001,5.895,5.181,0.527,1352.21,0.14800000000000002,0.51,0.44799999999999995,0.278,21018000.0,100855393910.486,10.0027006861844,4798.6131398692,7.22873718329366,3616.2262171357897,6.23325014522071,0.0,0.0,0.0,0.0,0.0,0.0,0.21645,0.4002988684692512,0.4995407257576117,0.32145972817087,0.4046705441095018,0.3757101359591098
1997,MYS,1.627672579715544,0.056017733615544095,0.5942433861,0.938264985,0.0,0.039146475,2.982528398794104,0.006173686684299419,1.40156653455,1.5356621745598045,0.0,0.039126003,123.61200000000001,-0.24,-0.297,117.383,5.733,5.444,0.517,1475.8220000000001,0.158,0.47700000000000004,0.45299999999999996,0.23800000000000002,21563000.0,100005323301.86699,7.3227418503592405,4637.86501599615,4.60926162532631,3431.68125556064,2.29630023063085,0.0,0.0,0.0,0.0,0.0,0.0,,0.3979632383308262,0.499353470726673,0.31970743106056704,0.4035154189284168,0.3757101359591098
1998,MYS,1.634924953625038,0.054187442675037986,0.61023366495,0.921612955,0.0,0.048890891,3.1038047707933765,0.006914076795806707,1.405657071,1.64225743199757,0.0,0.048976191,114.238,-7.584,-9.375,88.574,5.166,4.005,0.47600000000000003,1590.06,0.166,0.49700000000000005,0.385,0.237,22115000.0,72167498980.8398,-7.359415188175559,3263.3338500724394,-9.67121829279742,2276.59031325246,-11.8379277285532,0.0,0.0,0.0,0.0,0.0,0.0,0.39789,0.4018354476827494,0.4991020609256655,0.3216869790150439,0.40154820163134297,0.4248408011933415
1999,MYS,1.6414613192517389,0.05262267445173873,0.5964745878000001,0.916483975,0.0,0.075880082,3.067391569729169,0.0073131827567050065,1.40602893795,1.5779168790224638,0.0,0.07613257,108.291,-5.205,-5.946000000000001,98.417,4.779,4.343,0.45299999999999996,1698.351,0.17300000000000001,0.447,0.40700000000000003,0.19899999999999998,22661000.0,79148421052.6316,6.1376120105769205,3492.66935427227,3.57732226989613,2384.5680497639396,1.88458894159547,0.0,0.0,0.0,0.0,0.0,0.0,,0.4091220148044337,0.4958695734223677,0.3213026851734406,0.4035378981232715,0.4248408011933415
2000,MYS,1.818057901739485,0.07427631711760461,0.7206781490999999,0.9483099835218808,0.0,0.074793452,3.1685311686667426,0.007826050101139568,1.5421322416499998,1.5436975369156027,0.0,0.07487534,126.514,16.828,18.223,113.374,5.455,4.888,0.515,1824.866,0.18100000000000002,0.455,0.408,0.20800000000000002,23194000.0,93789736842.1053,8.85886816969386,4043.6620514339097,6.35750270147248,2763.3500562582203,5.5286755178497895,0.0,0.0,0.0,0.0,0.0,0.0,0.46898999999999996,0.4105540765202509,0.4999292096639699,0.3373934938778831,0.4041783036250189,0.5383670691342529
2001,MYS,1.9307169387976009,0.10659677398090904,0.7578648441,1.0007240337166925,0.0,0.06553128700000001,3.152099414457473,0.011984399673199864,1.5908468121,1.4834366596842732,0.0,0.06583154299999999,134.94799999999998,6.666,8.434,118.469,5.692,4.997,0.537,1959.8139999999999,0.19,0.493,0.43200000000000005,0.221,23709000.0,92783947368.4211,0.517675319192861,3913.42872623909,-1.66514435243602,2715.1021985751104,-2.51802690321666,0.0,0.0,0.0,0.0,0.0,0.0,,0.4158607168946351,0.5002281685446354,0.3371854892005728,0.3977285455643451,0.5383670691342529
2002,MYS,2.0893545832106244,0.13482793010079933,0.8876464096500001,1.0137175314598248,0.0,0.053162712,3.324829075065689,0.012285107106309735,1.6860447513,1.5731113126593792,0.0,0.053387904000000014,136.338,1.03,1.39,129.418,5.632000000000001,5.346,0.535,2096.152,0.198,0.465,0.442,0.20800000000000002,24208000.0,100845526315.789,5.390988306927969,4165.72610363859,3.2174126440936694,2952.95505103197,6.108703927753379,0.0,0.0,0.0,0.0,0.0,0.0,0.65254,0.4115980604155727,0.5033005924684236,0.3467322100790702,0.390620796812002,0.5383670691342529
2003,MYS,2.0856807679847846,0.14067577048242355,0.8909932121999999,0.9967113603023616,0.0,0.057300425,3.5121243276167453,0.013876442202660271,1.7775240209999998,1.6630822394140847,0.0,0.057641625,157.266,15.35,20.928,137.23,6.367000000000001,5.556,0.585,2253.4179999999997,0.20800000000000002,0.506,0.441,0.221,24699000.0,110202368421.05301,5.78849928588747,4461.84768676805,3.68792750843612,3218.7809046566604,8.03826717599429,0.0,0.0,0.0,0.0,0.0,0.0,,0.4117697405162869,0.5015724587550494,0.345547096036411,0.3938259907228847,0.5383670691342529
2004,MYS,2.127298336806325,0.21042238884278025,0.7928203373999999,1.0661095305635448,0.0,0.05794608,3.5498738647583075,0.015586293749019119,1.8377664669,1.6387388001092882,0.0,0.057782304000000013,171.695,9.174,14.427999999999999,147.282,6.816,5.847,0.609,2425.113,0.218,0.502,0.431,0.226,25191000.0,124749473684.211,6.783437723703071,4952.2129750437,4.69855248429116,3584.42652510687,7.764003393167,0.0,0.0,0.0,0.0,0.0,0.0,0.5999,0.4234335444520452,0.5118793362699477,0.3873888306047102,0.3916031014598781,0.5484250982776006
2005,MYS,2.3629570978391703,0.2377877053887903,1.03118705235,1.0502096511003802,0.0,0.043772689,3.7205267870219703,0.017296145295377967,2.0817111861,1.5701345946265923,0.0,0.051384861,181.755,5.859,10.06,154.395,7.075,6.01,0.621,2606.868,0.228,0.478,0.406,0.22399999999999998,25691000.0,143534102611.49698,5.332139161414861,5587.02564962339,3.28229492209329,4073.4839811925103,6.1123033015017,0.0,0.0,0.0,0.0,0.0,0.0,,0.4289439197207955,0.5122198479829008,0.3812635425144397,0.4141752628097788,0.5484250982776006
2006,MYS,2.558365127620162,0.2442967619094002,1.20298958325,1.055738064460762,0.0,0.055340718,3.8075395070101266,0.01977643009027354,2.2371515712,1.485235605919853,0.0,0.0653758998,178.93,-1.554,-2.825,155.997,6.829,5.954,0.591,2785.797,0.23800000000000002,0.452,0.39399999999999996,0.212,26202000.0,162691238209.47598,5.5848470671515,6209.12450825631,3.5242832968372295,4599.5254586425,6.364030353276889,0.0,0.0,0.0,0.0,0.0,0.0,0.61106,0.4256664569247449,0.51371659366891,0.3911732148220424,0.4125127246083606,0.5572050936099266
2007,MYS,2.7119694042240257,0.3053277922010489,1.1193195195,1.2314630885229774,0.0,0.055859004,3.7933007395174942,0.023595629685953443,2.21595515505,1.4851587331815408,0.0,0.0685912216,182.832,2.181,3.9019999999999997,159.641,6.843,5.975,0.5920000000000001,2968.6290000000004,0.247,0.42,0.36700000000000005,0.204,26720000.0,193547824063.3,6.29878592740947,7243.45598744703,4.23645492997784,5493.662030334161,7.8958800271768705,0.0,0.0,0.0,0.0,0.0,0.0,,0.4261834758877892,0.5163600478425698,0.3826142550338262,0.4141939413731733,0.5572050936099266
